SYT,T5,4-6-4-6-4-8
SYT,T6,4-4-4
SZR,T1,4-5-4-6-6-8_2
SZR,T2,5-8-5-8-5_2-6
SZR,T3,4-5-4-5-6-8_2
SZR,T4,5-5-5-5-10_2-10_4
TER,T1,4-5-5-6-5-6_2
TER,T2,4-5-5-6_2-5-10_3
TER,T3,4-10_6-5-6_3-5-6_3
TER,T4,4-5_2-5-10_4-5-10_4
TER,T5,4-5_2-5-6-5-6
TER,T6,4-10_2-5-6_3-5-6_3
TER,T7,5-6-5-6-5_2-10_2
TER,T8,5-6_2-5-6_2-10-10_4
THO,T1,4-8_3-4-8_3-4_2-8_4
THO,T2,4-8_3-4-8_3-4_2-8_4
THO,T3,4_2-4_2-8_4-8_4-8_4-8_4
TOL,T1,4-4-6-6-6-6
TOL,T2,4-6-4-6-6-6
TOL,T3,4-6-4-6-6-6
TOL,T4,4-6-4-6-6-6
TOL,T5,4-6-4-6-6-6
TOL,T6,4-4-6-6-6-6
TOL,T7,4-4-6-6-6-6
TON,T1,5_2-6_2-6-6_2-6-6_2
TON,T2,5-5-5-5-6-10_2
TON,T3,5-5-5-5-6_2-10_2
TON,T4,5-5-5-5-6_2-*
TSC,T1,4-4-4-6-6-8
TSC,T2,4-4-4-8-6-8
TUN,T1,5-5-5-5-5_2-10
TUN,T2,5-5-5-5_2-5-6
TUN,T3,5-5-5-5-5_2-10_3
TUN,T4,5-5-5-6-5-6_2
TUN,T5,5-5-5-10_3-5_2-6
TUN,T6,5-6-5-10_2-5_2-6_2
TUN,T7,5-5-5-5-5-6
TUN,T8,5_2-6_2-5_2-6_2-10-*
TUN,T9,5-6_2-5-12_2-5_2-6
TUN,T10,5-5-5-5_2-5-10
TUN,T11,5-5-5-5-5_2-6
TUN,T12,5-5_2-5-5_2-10_2-*
TUN,T13,5-5_2-5-6-5-10_3
TUN,T14,5-5-5-6-5_2-10
TUN,T15,5-5-5-5_2-5-10_3
TUN,T16,4-5_2-5-6_2-6-12_2
TUN,T17,4-5-5-6_2-6-10_2
TUN,T18,4-6_2-5-5-5-8_2
TUN,T19,4-5-5-5-5-8_2
TUN,T20,4-5_2-5-6-10-10
TUN,T21,4-6_2-5-5-5-10
TUN,T22,4-5_2-5-5-5-10
TUN,T23,4-5-5-6-10-10
TUN,T24,4-5-4-5-10-10_2
UEI,T1,4-6_2-4-8_3-6-8_2
UEI,T2,4-4-4-6-8-8_3
UEI,T3,4-6-4-8_2-6-8
UFI,T1,4-6-4-6-4-8
UFI,T2,4-4-5-6-5-8
UFI,T3,4-6-4-6-5-8
UOE,T1,4-5-4-6-4-8_2
UOE,T2,4-5-4-6-4-8_2
UOE,T3,5-8-5-8-5_2-6
UOE,T4,5-8-5-8-6-10_4
UOS,T1,4-5-4-6-4-8_2
UOS,T2,4-5-4-6-4-8_2
UOS,T3,5-8-5-8-5_2-6
UOS,T4,5-8-5-8-6-10_4
UOV,T1,5-5-5_2-10-6-6
UOV,T2,5-5-5-6-5_2-10
UOV,T3,4-5-4-6-4-10
UOV,T4,4-5_2-5-5-5-6
UOV,T5,4-6-5-6_2-5-12_7
UOV,T6,4-5-4-6-4-10
UOV,T7,4-5-5-6_2-5-12_7
UOV,T8,4-5-4-8_2-5-6
UOV,T9,5-6-5-6-6-6_2
UOV,T10,4-4-5-6_2-5-12_7
UOV,T11,5-6-5-6_2-5-8
UOV,T12,4-4-5-6_2-5-12_7
UOV,T13,4-6-4-6_2-5-8_2
UOV,T14,4-6_2-4-6_2-4-10
UOV,T15,4-6_2-5-6-5-10_2
UOV,T16,4-6_2-5-6-5-10_2
UOV,T17,4-6-4-6_2-4-10
UOV,T18,4-6-4-6_2-4-10_4
UOV,T19,4-6-4-6_2-4-10_4
UOV,T20,4-5_2-5-6-5-6
UOV,T21,4-5_2-5-6-5-6
UOV,T22,4-5_2-6_2-6_2-6_2-6_2
UOV,T23,4-5_2-6-6_2-6-6_2
UOV,T24,4-5_2-6-6_2-6-6_2
UOV,T25,4-5_2-6-6_2-6-6_2
UOZ,T1,4-6-4-6-4-6
UOZ,T2,4-6-4-6-4-6
UOZ,T3,6-6-6-6-6-6
UOZ,T4,6-6-6_2-6_2-12_8-12_8
USI,T1,4-6_2-4-6_2-10-12_2
USI,T2,4-6_3-4-6_3-4-12_2
USI,T3,4-4-4-6-6-6_2
USI,T4,4-4-6_3-10-6_3-10
USI,T5,4-4-4-6-6-6
UTL,T1,4-5-4-5-4-12
UTL,T2,4-5-4-5-4-12
UTL,T3,5-5-5-6-5_2-12
UTL,T4,5-5-5-5_2-5-12
UTL,T5,5-5-5-5-5_2-6
UTL,T6,5-5-5-6_2-5-12
UTL,T7,5-5-5-5_2-5-12
UTL,T8,5-5-5-5-14_6-*
UTL,T9,5-5_2-5-5_2-14_2-*
UTL,T10,5-5-5-5-5-5_2
UTL,T11,5-5_2-5-5_2-14_2-*
UTL,T12,5-5-5-5-5-6_2
UWY,T1,4-5-4-6_2-4-10
UWY,T2,4-6-4-6_2-4-10_2
UWY,T3,4-6_2-4-6_2-4-10
UWY,T4,5-6-5-6_2-5-10_3
UWY,T5,5-6-5-6-6_2-10
UWY,T6,4-10_2-5-6_2-5-6_2
UWY,T7,4-5-5-6_2-5-6_2
UWY,T8,4-5_2-6-6_2-6-6_2
UWY,T9,4-5_2-6_2-6_2-6_2-6_2
UWY,T10,4-10_6-5-5-5-5
VET,T1,5-5-5-6_2-5-7
VET,T2,5-5-5-6-7-12_6
VET,T3,5-6-5-6-5-6_2
VET,T4,5-6-5-6-5_2-6
VET,T5,5-5-5-5-8_2-8_2
VFI,T1,4-6_2-6-6_3-6_2-6_3
VFI,T2,4-6_3-4-6_3-6-6_4
VNI,T1,4-8-5-8_2-5_2-8_2
VNI,T2,4-5_2-5-8-5-8
VNI,T3,3-4-8-8_2-8-8_2
VNI,T4,3-4-8_2-8_3-8_2-8_3
VNI,T5,3-4-8-8_3-8-8_3
VNI,T6,3-8_3-5-5_2-5-5_2
VNI,T7,3-8_2-5-5-5-5
VSV,T1,3-4-8_2-9_4-8_2-9_4
VSV,T2,4-5_2-5-8-5-8
VSV,T3,3-3-9_4-9_4-9_4-9_4
WEI,T1,3-4-6-8-8-10
WEI,T2,3-3-6-6-10-10
WEN,T1,4-4-4-6-6-10_2
WEN,T2,4-8-4-8-6-8_2
WEN,T3,8_2-8_2-8_2
YFI,T1,4-6-4-6_2-5-8
YFI,T2,5-5-5_2-6-6-6
YFI,T3,4-5-4-5-8-12_3
YFI,T4,4-5-4-6_2-8-12_5
YFI,T5,5-5_2-5-5_2-8-12_2
YFI,T6,4-5_2-5-6-5-8
YFI,T7,5-5-5-5-5_2-8
YFI,T8,5-6_2-5-6_2-5_2-8
YFI,T9,4-5_2-5-8-5-8
YUG,T1,4-5-5-5-8-8
YUG,T2,4-4-5-8_2-5-8_2
ZON,T1,4-8-4-8_2-6_3-8
ZON,T2,4-4-4-8-6-6_3
ZON,T3,4-6-4-6-6-8
ZON,T4,4-6-4-6_2-4-8
